12/12/1960,24:00:00,6.84
13/12/1960,24:00:00,6.56
14/12/1960,24:00:00,6.36
15/12/1960,24:00:00,6.32
16/12/1960,24:00:00,6.27
17/12/1960,24:00:00,6.08
18/12/1960,24:00:00,6.04
19/12/1960,24:00:00,6.04
20/12/1960,24:00:00,5.93
21/12/1960,24:00:00,5.71
22/12/1960,24:00:00,5.55
23/12/1960,24:00:00,5.45
24/12/1960,24:00:00,5.42
25/12/1960,24:00:00,5.49
26/12/1960,24:00:00,5.74
27/12/1960,24:00:00,5.8
28/12/1960,24:00:00,5.64
29/12/1960,24:00:00,5.5
30/12/1960,24:00:00,5.56
31/12/1960,24:00:00,5.9
1/1/1961,24:00:00,6.34
2/1/1961,24:00:00,7.01
3/1/1961,24:00:00,6.8
4/1/1961,24:00:00,6.28
5/1/1961,24:00:00,6.05
6/1/1961,24:00:00,6.05
7/1/1961,24:00:00,6.25
8/1/1961,24:00:00,6.67
9/1/1961,24:00:00,7.1
10/1/1961,24:00:00,7.04
11/1/1961,24:00:00,6.63
12/1/1961,24:00:00,6.29
13/01/1961,24:00:00,6.06
14/01/1961,24:00:00,5.86
15/01/1961,24:00:00,5.61
16/01/1961,24:00:00,5.46
17/01/1961,24:00:00,5.38
18/01/1961,24:00:00,5.31
19/01/1961,24:00:00,5.2
20/01/1961,24:00:00,5.13
21/01/1961,24:00:00,5.05
22/01/1961,24:00:00,4.98
23/01/1961,24:00:00,4.95
24/01/1961,24:00:00,4.93
25/01/1961,24:00:00,4.88
26/01/1961,24:00:00,4.88
27/01/1961,24:00:00,4.86
28/01/1961,24:00:00,4.83
29/01/1961,24:00:00,4.78
30/01/1961,24:00:00,4.93
31/01/1961,24:00:00,5.13
1/2/1961,24:00:00,5.06
2/2/1961,24:00:00,5.01
3/2/1961,24:00:00,4.95
4/2/1961,24:00:00,4.86
5/2/1961,24:00:00,4.85
6/2/1961,24:00:00,4.84
7/2/1961,24:00:00,4.81
8/2/1961,24:00:00,4.79
9/2/1961,24:00:00,4.79
10/2/1961,24:00:00,4.84
11/2/1961,24:00:00,4.88
12/2/1961,24:00:00,4.88
13/02/1961,24:00:00,4.78
14/02/1961,24:00:00,4.82
15/02/1961,24:00:00,4.88
16/02/1961,24:00:00,4.97
17/02/1961,24:00:00,5.19
18/02/1961,24:00:00,5.64
19/02/1961,24:00:00,5.69
20/02/1961,24:00:00,5.78
21/02/1961,24:00:00,6.01
22/02/1961,24:00:00,5.98
23/02/1961,24:00:00,5.63
24/02/1961,24:00:00,5.46
25/02/1961,24:00:00,5.79
26/02/1961,24:00:00,6.01
27/02/1961,24:00:00,5.81
28/02/1961,24:00:00,5.41
1/3/1961,24:00:00,5.11
2/3/1961,24:00:00,5.03
3/3/1961,24:00:00,5.02
4/3/1961,24:00:00,5.06
5/3/1961,24:00:00,5.1
6/3/1961,24:00:00,5.25
7/3/1961,24:00:00,5.39
8/3/1961,24:00:00,5.57
9/3/1961,24:00:00,5.74
10/3/1961,24:00:00,5.89
11/3/1961,24:00:00,6.07
12/3/1961,24:00:00,6.08
13/03/1961,24:00:00,5.9
14/03/1961,24:00:00,5.56
15/03/1961,24:00:00,5.42
16/03/1961,24:00:00,5.27
17/03/1961,24:00:00,5.28
18/03/1961,24:00:00,5.37
19/03/1961,24:00:00,5.23
20/03/1961,24:00:00,5.25
21/03/1961,24:00:00,5.3
22/03/1961,24:00:00,5.06
23/03/1961,24:00:00,4.99
24/03/1961,24:00:00,5.16
25/03/1961,24:00:00,5.36
26/03/1961,24:00:00,5.46
27/03/1961,24:00:00,5.58
28/03/1961,24:00:00,5.52
29/03/1961,24:00:00,5.35
30/03/1961,24:00:00,5.08
31/03/1961,24:00:00,5.02
1/4/1961,24:00:00,5.04
2/4/1961,24:00:00,4.95
3/4/1961,24:00:00,4.9
4/4/1961,24:00:00,4.87
5/4/1961,24:00:00,4.84
6/4/1961,24:00:00,4.99
7/4/1961,24:00:00,5.24
8/4/1961,24:00:00,5.46
9/4/1961,24:00:00,5.4
10/4/1961,24:00:00,5.48
11/4/1961,24:00:00,5.62
12/4/1961,24:00:00,5.58
13/04/1961,24:00:00,5.75
14/04/1961,24:00:00,6.02
15/04/1961,24:00:00,6.15
16/04/1961,24:00:00,5.81
17/04/1961,24:00:00,5.68
18/04/1961,24:00:00,5.41
19/04/1961,24:00:00,5.32
20/04/1961,24:00:00,5.13
21/04/1961,24:00:00,5.04
22/04/1961,24:00:00,4.92
23/04/1961,24:00:00,4.85
24/04/1961,24:00:00,4.88
25/04/1961,24:00:00,5.13
26/04/1961,24:00:00,5.22
27/04/1961,24:00:00,5.28
28/04/1961,24:00:00,5.8
29/04/1961,24:00:00,6.1
30/04/1961,24:00:00,6.45
1/5/1961,24:00:00,6.78
2/5/1961,24:00:00,7.05
3/5/1961,24:00:00,7.09
4/5/1961,24:00:00,6.78
5/5/1961,24:00:00,6.38
6/5/1961,24:00:00,6.02
7/5/1961,24:00:00,5.94
8/5/1961,24:00:00,6.07
9/5/1961,24:00:00,6.25
10/5/1961,24:00:00,6.16
11/5/1961,24:00:00,6.09
12/5/1961,24:00:00,6.09
13/05/1961,24:00:00,6.04
14/05/1961,24:00:00,6.06
15/05/1961,24:00:00,6.22
16/05/1961,24:00:00,6.54
17/05/1961,24:00:00,6.44
18/05/1961,24:00:00,6.11
19/05/1961,24:00:00,5.93
20/05/1961,24:00:00,5.62
21/05/1961,24:00:00,5.43
22/05/1961,24:00:00,5.22
23/05/1961,24:00:00,5.09
24/05/1961,24:00:00,5.02
25/05/1961,24:00:00,4.98
26/05/1961,24:00:00,4.92
27/05/1961,24:00:00,4.86
28/05/1961,24:00:00,4.82
29/05/1961,24:00:00,4.76
30/05/1961,24:00:00,4.72
31/05/1961,24:00:00,4.81
1/6/1961,24:00:00,4.83
2/6/1961,24:00:00,4.72
3/6/1961,24:00:00,4.69
4/6/1961,24:00:00,4.69
5/6/1961,24:00:00,4.69
6/6/1961,24:00:00,4.71
7/6/1961,24:00:00,4.81
8/6/1961,24:00:00,4.82
9/6/1961,24:00:00,4.82
10/6/1961,24:00:00,4.79
11/6/1961,24:00:00,4.81
12/6/1961,24:00:00,4.86
13/06/1961,24:00:00,4.89
14/06/1961,24:00:00,4.99
15/06/1961,24:00:00,5.13
16/06/1961,24:00:00,5.27
17/06/1961,24:00:00,5.44
18/06/1961,24:00:00,5.45
19/06/1961,24:00:00,5.27
20/06/1961,24:00:00,4.98
21/06/1961,24:00:00,4.85
22/06/1961,24:00:00,4.75
23/06/1961,24:00:00,4.69
24/06/1961,24:00:00,4.66
25/06/1961,24:00:00,4.61
26/06/1961,24:00:00,4.56
27/06/1961,24:00:00,4.51
28/06/1961,24:00:00,4.51
29/06/1961,24:00:00,4.69
30/06/1961,24:00:00,4.44
1/7/1961,24:00:00,4.41
2/7/1961,24:00:00,4.36
3/7/1961,24:00:00,4.33
4/7/1961,24:00:00,4.31
5/7/1961,24:00:00,4.3
6/7/1961,24:00:00,4.27
7/7/1961,24:00:00,4.24
8/7/1961,24:00:00,4.24
9/7/1961,24:00:00,4.24
10/7/1961,24:00:00,4.24
11/7/1961,24:00:00,4.24
12/7/1961,24:00:00,4.3
13/07/1961,24:00:00,4.57
14/07/1961,24:00:00,4.48
15/07/1961,24:00:00,4.35
16/07/1961,24:00:00,4.32
17/07/1961,24:00:00,4.3
18/07/1961,24:00:00,4.34
19/07/1961,24:00:00,4.38
20/07/1961,24:00:00,4.31
21/07/1961,24:00:00,4.27
22/07/1961,24:00:00,4.43
23/07/1961,24:00:00,4.69
24/07/1961,24:00:00,4.62
25/07/1961,24:00:00,4.54
26/07/1961,24:00:00,4.35
27/07/1961,24:00:00,4.41
28/07/1961,24:00:00,4.38
29/07/1961,24:00:00,4.3
30/07/1961,24:00:00,4.3
31/07/1961,24:00:00,4.82
1/8/1961,24:00:00,5.44
2/8/1961,24:00:00,5.36
3/8/1961,24:00:00,4.98
4/8/1961,24:00:00,5.16
5/8/1961,24:00:00,4.89
6/8/1961,24:00:00,4.56
7/8/1961,24:00:00,4.5
8/8/1961,24:00:00,4.58
9/8/1961,24:00:00,4.53
10/8/1961,24:00:00,4.42
11/8/1961,24:00:00,4.43
12/8/1961,24:00:00,4.45
13/08/1961,24:00:00,4.48
14/08/1961,24:00:00,4.58
15/08/1961,24:00:00,4.64
16/08/1961,24:00:00,4.6
17/08/1961,24:00:00,4.71
18/08/1961,24:00:00,4.59
19/08/1961,24:00:00,4.68
20/08/1961,24:00:00,5.1
21/08/1961,24:00:00,5.13
22/08/1961,24:00:00,4.78
23/08/1961,24:00:00,4.55
24/08/1961,24:00:00,4.41
25/08/1961,24:00:00,4.4
26/08/1961,24:00:00,4.4
27/08/1961,24:00:00,4.4
28/08/1961,24:00:00,4.46
29/08/1961,24:00:00,4.46
30/08/1961,24:00:00,4.43
31/08/1961,24:00:00,4.54
1/9/1961,24:00:00,4.91
2/9/1961,24:00:00,5.22
3/9/1961,24:00:00,5.22
4/9/1961,24:00:00,5.07
5/9/1961,24:00:00,5.29
6/9/1961,24:00:00,5.49
7/9/1961,24:00:00,5.79
8/9/1961,24:00:00,5.94
9/9/1961,24:00:00,5.94
10/9/1961,24:00:00,5.56
11/9/1961,24:00:00,5.25
12/9/1961,24:00:00,5
13/09/1961,24:00:00,5.12
14/09/1961,24:00:00,5.32
15/09/1961,24:00:00,5.48
16/09/1961,24:00:00,5.35
17/09/1961,24:00:00,5.2
18/09/1961,24:00:00,5.27
19/09/1961,24:00:00,5.15
20/09/1961,24:00:00,5.11
21/09/1961,24:00:00,5.03
22/09/1961,24:00:00,4.93
23/09/1961,24:00:00,5.08
24/09/1961,24:00:00,5.41
25/09/1961,24:00:00,5.55
26/09/1961,24:00:00,5.39
27/09/1961,24:00:00,5.04
28/09/1961,24:00:00,4.94
29/09/1961,24:00:00,5.08
30/09/1961,24:00:00,5.01
1/10/1961,24:00:00,4.98
2/10/1961,24:00:00,4.94
3/10/1961,24:00:00,4.9
4/10/1961,24:00:00,4.85
5/10/1961,24:00:00,4.79
6/10/1961,24:00:00,4.68
7/10/1961,24:00:00,4.73
8/10/1961,24:00:00,4.88
9/10/1961,24:00:00,4.82
10/10/1961,24:00:00,4.69
11/10/1961,24:00:00,4.6
12/10/1961,24:00:00,4.57
13/10/1961,24:00:00,4.6
14/10/1961,24:00:00,4.96
15/10/1961,24:00:00,5.18
16/10/1961,24:00:00,4.9
17/10/1961,24:00:00,4.76
18/10/1961,24:00:00,4.82
19/10/1961,24:00:00,4.91
20/10/1961,24:00:00,4.95
21/10/1961,24:00:00,4.82
22/10/1961,24:00:00,4.75
23/10/1961,24:00:00,4.73
24/10/1961,24:00:00,4.81
25/10/1961,24:00:00,5.02
26/10/1961,24:00:00,5.16
27/10/1961,24:00:00,5.25
28/10/1961,24:00:00,5.48
29/10/1961,24:00:00,5.52
30/10/1961,24:00:00,5.53
31/10/1961,24:00:00,5.66
1/11/1961,24:00:00,5.95
2/11/1961,24:00:00,5.98
3/11/1961,24:00:00,5.59
4/11/1961,24:00:00,5.36
5/11/1961,24:00:00,5.34
6/11/1961,24:00:00,5.45
7/11/1961,24:00:00,5.35
8/11/1961,24:00:00,5.2
9/11/1961,24:00:00,5.26
10/11/1961,24:00:00,5.25
11/11/1961,24:00:00,5.06
12/11/1961,24:00:00,4.96
13/11/1961,24:00:00,4.98
14/11/1961,24:00:00,5.03
15/11/1961,24:00:00,4.93
16/11/1961,24:00:00,4.86
17/11/1961,24:00:00,4.8
18/11/1961,24:00:00,4.85
19/11/1961,24:00:00,5.11
20/11/1961,24:00:00,5.7
21/11/1961,24:00:00,5.95
22/11/1961,24:00:00,5.61
23/11/1961,24:00:00,5.47
24/11/1961,24:00:00,5.78
25/11/1961,24:00:00,6.1
26/11/1961,24:00:00,6.25
27/11/1961,24:00:00,6.25
28/11/1961,24:00:00,6.24
29/11/1961,24:00:00,5.98
30/11/1961,24:00:00,5.72
1/12/1961,24:00:00,5.55
2/12/1961,24:00:00,5.43
3/12/1961,24:00:00,5.36
4/12/1961,24:00:00,5.31
5/12/1961,24:00:00,5.39
6/12/1961,24:00:00,5.38
7/12/1961,24:00:00,5.31
8/12/1961,24:00:00,5.15
9/12/1961,24:00:00,5.05
10/12/1961,24:00:00,4.92
11/12/1961,24:00:00,4.96
12/12/1961,24:00:00,5.41
13/12/1961,24:00:00,5.81
14/12/1961,24:00:00,5.84
15/12/1961,24:00:00,5.87
16/12/1961,24:00:00,6.06
17/12/1961,24:00:00,6.01
18/12/1961,24:00:00,6.17
19/12/1961,24:00:00,6.51
20/12/1961,24:00:00,6.33
21/12/1961,24:00:00,6.25
22/12/1961,24:00:00,6.16
23/12/1961,24:00:00,6.23
24/12/1961,24:00:00,6.43
25/12/1961,24:00:00,6.66
26/12/1961,24:00:00,6.43
27/12/1961,24:00:00,6.27
28/12/1961,24:00:00,6.16
29/12/1961,24:00:00,6.09
30/12/1961,24:00:00,6
31/12/1961,24:00:00,5.9
1/1/1962,24:00:00,5.82
2/1/1962,24:00:00,5.79
3/1/1962,24:00:00,5.95
4/1/1962,24:00:00,6.18
5/1/1962,24:00:00,6.36
6/1/1962,24:00:00,6.39
7/1/1962,24:00:00,6.16
8/1/1962,24:00:00,5.85
9/1/1962,24:00:00,5.61
10/1/1962,24:00:00,5.42
11/1/1962,24:00:00,5.26
12/1/1962,24:00:00,5.18
13/01/1962,24:00:00,5.13
14/01/1962,24:00:00,5.07
15/01/1962,24:00:00,5.04
16/01/1962,24:00:00,5.73
17/01/1962,24:00:00,6.29
18/01/1962,24:00:00,6.64
19/01/1962,24:00:00,6.45
20/01/1962,24:00:00,6.25
21/01/1962,24:00:00,6.71
22/01/1962,24:00:00,7
23/01/1962,24:00:00,6.83
24/01/1962,24:00:00,6.26
25/01/1962,24:00:00,5.6
26/01/1962,24:00:00,5.34
27/01/1962,24:00:00,5.34
28/01/1962,24:00:00,5.18
29/01/1962,24:00:00,5.18
30/01/1962,24:00:00,5.15
31/01/1962,24:00:00,5.16
1/2/1962,24:00:00,5.04
2/2/1962,24:00:00,4.92
3/2/1962,24:00:00,4.88
4/2/1962,24:00:00,4.86
5/2/1962,24:00:00,4.8
6/2/1962,24:00:00,4.72
7/2/1962,24:00:00,4.67
8/2/1962,24:00:00,4.57
9/2/1962,24:00:00,4.57
10/2/1962,24:00:00,4.57
11/2/1962,24:00:00,4.57
12/2/1962,24:00:00,4.57
13/02/1962,24:00:00,4.61
14/02/1962,24:00:00,4.63
