21/01/1978,24:00:00,23.19
22/01/1978,24:00:00,23.03
23/01/1978,24:00:00,22.93
24/01/1978,24:00:00,22.88
25/01/1978,24:00:00,22.86
26/01/1978,24:00:00,22.84
27/01/1978,24:00:00,22.8
28/01/1978,24:00:00,22.78
29/01/1978,24:00:00,22.77
30/01/1978,24:00:00,22.77
31/01/1978,24:00:00,22.75
1/2/1978,24:00:00,22.7
2/2/1978,24:00:00,22.68
3/2/1978,24:00:00,22.68
4/2/1978,24:00:00,22.66
5/2/1978,24:00:00,22.64
6/2/1978,24:00:00,22.82
7/2/1978,24:00:00,22.77
8/2/1978,24:00:00,23.18
9/2/1978,24:00:00,23.24
10/2/1978,24:00:00,23.22
11/2/1978,24:00:00,22.97
12/2/1978,24:00:00,22.89
13/02/1978,24:00:00,22.82
14/02/1978,24:00:00,22.85
15/02/1978,24:00:00,23.04
16/02/1978,24:00:00,23.06
17/02/1978,24:00:00,22.85
18/02/1978,24:00:00,22.76
19/02/1978,24:00:00,22.72
20/02/1978,24:00:00,22.79
21/02/1978,24:00:00,22.7
22/02/1978,24:00:00,22.67
23/02/1978,24:00:00,23.06
24/02/1978,24:00:00,22.99
25/02/1978,24:00:00,22.79
26/02/1978,24:00:00,22.72
27/02/1978,24:00:00,22.74
28/02/1978,24:00:00,22.72
1/3/1978,24:00:00,22.67
2/3/1978,24:00:00,22.65
3/3/1978,24:00:00,22.63
4/3/1978,24:00:00,22.65
5/3/1978,24:00:00,22.82
6/3/1978,24:00:00,22.68
7/3/1978,24:00:00,22.78
8/3/1978,24:00:00,22.74
9/3/1978,24:00:00,22.72
10/3/1978,24:00:00,22.94
11/3/1978,24:00:00,22.78
12/3/1978,24:00:00,22.77
13/03/1978,24:00:00,22.88
14/03/1978,24:00:00,22.74
15/03/1978,24:00:00,22.67
16/03/1978,24:00:00,22.62
17/03/1978,24:00:00,22.62
18/03/1978,24:00:00,22.96
19/03/1978,24:00:00,22.97
20/03/1978,24:00:00,22.83
21/03/1978,24:00:00,22.83
22/03/1978,24:00:00,23.42
23/03/1978,24:00:00,23.14
24/03/1978,24:00:00,23.07
25/03/1978,24:00:00,22.95
26/03/1978,24:00:00,22.94
27/03/1978,24:00:00,22.93
28/03/1978,24:00:00,22.82
29/03/1978,24:00:00,22.8
30/03/1978,24:00:00,23.03
31/03/1978,24:00:00,22.98
1/4/1978,24:00:00,23.38
2/4/1978,24:00:00,23
3/4/1978,24:00:00,22.87
4/4/1978,24:00:00,22.83
5/4/1978,24:00:00,22.78
6/4/1978,24:00:00,23.22
7/4/1978,24:00:00,23.07
8/4/1978,24:00:00,23.46
9/4/1978,24:00:00,23.61
10/4/1978,24:00:00,23.21
11/4/1978,24:00:00,23.1
12/4/1978,24:00:00,23.33
13/04/1978,24:00:00,23.46
14/04/1978,24:00:00,23.27
15/04/1978,24:00:00,23.11
16/04/1978,24:00:00,23.18
17/04/1978,24:00:00,23.13
18/04/1978,24:00:00,23.3
19/04/1978,24:00:00,23.59
20/04/1978,24:00:00,23.62
21/04/1978,24:00:00,23.3
22/04/1978,24:00:00,23.16
23/04/1978,24:00:00,23.08
24/04/1978,24:00:00,23.19
25/04/1978,24:00:00,23.52
26/04/1978,24:00:00,23.4
27/04/1978,24:00:00,23.52
28/04/1978,24:00:00,23.23
29/04/1978,24:00:00,23.1
30/04/1978,24:00:00,23.05
1/5/1978,24:00:00,23.21
2/5/1978,24:00:00,23.04
3/5/1978,24:00:00,22.97
4/5/1978,24:00:00,23
5/5/1978,24:00:00,22.94
6/5/1978,24:00:00,22.97
7/5/1978,24:00:00,23
8/5/1978,24:00:00,22.99
9/5/1978,24:00:00,23.33
10/5/1978,24:00:00,23.2
11/5/1978,24:00:00,23.73
12/5/1978,24:00:00,23.75
13/05/1978,24:00:00,23.78
14/05/1978,24:00:00,23.45
15/05/1978,24:00:00,23.37
16/05/1978,24:00:00,23.3
17/05/1978,24:00:00,23.3
18/05/1978,24:00:00,23.22
19/05/1978,24:00:00,23.13
20/05/1978,24:00:00,23.32
21/05/1978,24:00:00,23.24
22/05/1978,24:00:00,23.12
23/05/1978,24:00:00,23.05
24/05/1978,24:00:00,22.99
25/05/1978,24:00:00,22.98
26/05/1978,24:00:00,22.91
27/05/1978,24:00:00,22.87
7/6/1987,24:00:00,22.6
8/6/1987,24:00:00,22.57
9/6/1987,24:00:00,22.57
10/6/1987,24:00:00,22.56
11/6/1987,24:00:00,22.7
12/6/1987,24:00:00,22.65
13/06/1987,24:00:00,22.59
14/06/1987,24:00:00,22.5
15/06/1987,24:00:00,22.52
16/06/1987,24:00:00,22.49
17/06/1987,24:00:00,22.62
18/06/1987,24:00:00,22.79
9/3/2009,24:00:00,22.91
10/3/2009,24:00:00,22.91
11/3/2009,24:00:00,23.03
